"countries","artist","artist_genres","tracks.track.name","artist_id","tracks.track.id","tracks.track.popularity","danceability","energy","key","loudness","speechiness","acousticness","liveness","valence","tempo"
"turkey","Dolu Kadehi Ters Tut","pop","Gitme","0PhqM7UAxtvWYi5j4MwxSl","4Sng3wnol2Gb2yXgFdr9lj",70,0.685,0.416,9,-8.609,0.0317,0.352,0.106,0.696,119.992
"turkey","UZI","rap","CINDY","51DevdOxIJin6DB1FXJpD1","2MvIexkUblP1QdpBzKot3N",72,0.718,0.836,11,-4.654,0.317,0.537,0.0817,0.391,133.16
"turkey","Diyar Pala","hip hop","Anla","23Q5T7JtqekFJMbC0XKxnh","5SFBaOi2ELB2P5tFzmcD73",72,0.594,0.452,4,-8.709,0.242,0.0929,0.112,0.707,165.9
"turkey","EDIS","pop","Ariyorum","1AM52XHXnWAEqnQwpxTLWm","6g6MHm9u0h2Em9Xuk89eqR",72,0.442,0.73,8,-4.673,0.0755,0.0781,0.156,0.381,97.062
"turkey","cakal","drill","Lütfen","6CPZWzcKiOKkHn4L2XI4i2","0Dq0YIwYRQ75rvrao5OwKn",72,0.634,0.785,3,-6.727,0.144,0.0919,0.564,0.532,124.963
"turkey","Lvbel C5","drill","GÖNDER GELSIN","0V2oXYR7DtrZAEFeILRW2r","6zUeLNZHEzENd8ts4V9yj2",72,0.828,0.665,10,-11.656,0.128,0.0927,0.103,0.913,139.935
"turkey","Reckol","drill","Feragât","5FqTuN42w2zGw4Pzd50yaS","72EjrX3xp4Ea2nhQRY6LMI",71,0.725,0.456,5,-11.129,0.0632,0.545,0.535,0.727,107.012
"turkey","Ikilem","pop","Bu Saatten Sonra","4hjJDrv2KkIEW1AslTEtv3","53QUjrQ8BygCTBXfIs1Beu",70,0.378,0.631,9,-9.049,0.113,0.0414,0.0975,0.451,84.221
"turkey","Sefo","rap","Bilmem Mi?","1ITjgqpqMDJlqZGAK3mlPQ","6wbDn8NI3ygkOeDJiS0ASi",71,0.749,0.718,3,-6.096,0.0603,0.691,0.117,0.425,89.986
"turkey","Berk Baysal","other","Yaralarini Ben Sarayim","54R13HT0PZ7sa6xMm9YpDS","2pTwhAbZHkM1CyDYe1k8hl",69,0.578,0.298,9,-14.289,0.0281,0.595,0.119,0.321,139.993
"turkey","Lvbel C5","drill","10 NUMARA","0V2oXYR7DtrZAEFeILRW2r","6GDpxEOvaXS0nbqSrFtDAQ",71,0.684,0.652,11,-10.144,0.164,0.00667,0.0816,0.654,142.068
"turkey","Reckol","drill","Trankobuskas - Remix","5FqTuN42w2zGw4Pzd50yaS","3Zy6uq4X0w6O8UMwJbzv9o",69,0.728,0.752,4,-6.245,0.0772,0.313,0.413,0.245,100.043
"turkey","cakal","drill","Gözler","6CPZWzcKiOKkHn4L2XI4i2","3Hvn1ASL6A9m921Y99Hdm4",70,0.657,0.584,1,-7.774,0.118,0.0599,0.0833,0.351,123.796
"turkey","cakal","drill","Riv Riv Riv","6CPZWzcKiOKkHn4L2XI4i2","3HEv9gY3n9Fj2H5E2IoOKF",71,0.738,0.822,10,-4.906,0.0839,0.021,0.381,0.614,134.114
"sweden","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"sweden","Ed Sheeran","pop","2step (feat. 1.Cuz)","6eUKZXaKkcviH0Ku9w2n3V","2B2eoabxesVrveXDd7E0BQ",51,0.674,0.663,7,-5.084,0.084,0.157,0.13,0.617,94.818
"sweden","Sarettii","hip hop","MATADOR","4kUfJdASJDMPLuo1t1N2zi","64s0ZmTEwVhztlrEP6Xt9J",71,0.878,0.527,8,-10.173,0.137,0.378,0.297,0.735,132.003
"sweden","Ant Wan","drill","Komplicerat","51TXQniEQkYh89tfLjiuSy","3RCbGcSsPFNn6NbFbLc8QT",68,0.503,0.871,2,-6.336,0.0885,0.0451,0.111,0.383,98.848
"sweden","Miss Li","pop","X","04HqRx07Bv9gh7rsrMTqs7","3Tp6XRivI85TAfpgja9ILh",71,0.854,0.679,1,-4.135,0.0339,0.00455,0.0864,0.946,125.975
"sweden","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"sweden","LOAM","pop","FAKKA UR","6yAKbgaSH283c7eAZVgk3P","2NnO7FJonRjGvAjm3LwKvl",69,0.94,0.439,7,-11.171,0.516,0.302,0.125,0.722,123.041
"sweden","Olivia Lobato","other","Syrener","6ZvwUYAvbACmP7YTavyVV0","7iKUMPi3CcDLLNF4pU1vND",73,0.643,0.476,7,-8.673,0.0337,0.106,0.104,0.358,122.948
"sweden","23","drill","Window Shopper","2Dor6diK1zw9BEluKBOdoA","7IA61hZr2za83qAfeyC49u",49,0.555,0.668,7,-9.299,0.16,0.0475,0.112,0.492,97.498
"sweden","Alesso","pop","Words (feat. Zara Larsson)","4AVFqumd2ogHFlRbKIjp1t","1bgKMxPQU7JIZEhNsM1vFs",80,0.739,0.586,10,-5.079,0.0472,0.0245,0.308,0.444,124.026
"sweden","Sickan","hip hop","GET THE POINT","4Hyy3uZ9Y3RyNQKSBOdNFl","3CgP1CxtvZgIYomCNuP5jG",66,0.961,0.62,10,-8.978,0.241,0.514,0.113,0.685,124.017
"sweden","Ted Gärdestad","pop","Jag ska fanga en ängel","6zpub6jbY6CdrcqQsDq8P4","3No0idjeViPyWDP4gh1YGo",62,0.608,0.769,10,-5.073,0.0252,0.0026,0.0688,0.765,106.564
"sweden","Babblarna","barnmusik","Babblarnas vaggvisa","1aA5OGASCVhznQYm71BMYg","1VJRxqJhpEIpnHon7ssp1p",71,0.299,0.234,11,-13.009,0.0321,0.828,0.0959,0.333,186.369
"sweden","Henric Edström","rap","Bonaqua","0yn7SRwZcgP2uYeRTAbfhA","04wlQQIfl6MfHuWxvEsSYO",64,0.797,0.736,10,-7.253,0.152,0.724,0.131,0.923,110.007
"sweden","estraden","pop","Tusen ganger om (feat. Newkid)","2Osj5g9VkHReOlZgfoEQao","3EsUkO1XncklrPvQaabHaz",63,0.694,0.671,6,-6.687,0.04,0.0774,0.091,0.428,99.943
"sweden","Cornelia Jakobs","pop","Hold Me Closer","7cYZ8F0N2jby95FsxU9hh4","697bFWgzBRm6bmnYWd8GyD",77,0.489,0.616,6,-7.599,0.0382,0.107,0.145,0.168,96.819
"sweden","Harry Styles","pop","Late Night Talking","6KImCVD70vtIoJWnq6nGn3","1qEmFfgcLObUfQm0j1W2CK",93,0.714,0.728,10,-4.595,0.0468,0.298,0.106,0.901,114.996
"sweden","Jireel","drill","MANO","2EWsHDexsSInArfFkhA2i6","5SjWXrGT82DWuXxkMcC3DB",66,0.753,0.7,4,-5.297,0.0513,0.0347,0.282,0.54,127.895
"sweden","Bolaget","pop","Kan Inte Ga","55ZGFvikpNjQHvtTWS5aZF","1fIeKG6eI8FZzVL9mhlz8t",62,0.722,0.415,11,-9.105,0.132,0.231,0.238,0.661,144.774
"sweden","Zara Larsson","pop","Lay All Your Love On Me - Spotify Singles","1Xylc3o4UrD53lo9CvFvVg","2vaxUyVWNoA2L272YHEy70",65,0.691,0.409,4,-10.144,0.0376,0.376,0.145,0.21,124.994
"sweden","Victor Leksell","pop","Hela världen är min","6RJXSfbIkEMoCJ8GAg2dVO","07l5IJqrY6ERJw7HNdnM0G",68,0.547,0.808,0,-5.354,0.0622,0.0114,0.145,0.489,159.974
"sweden","ADAAM","hip hop","2A","7zLm9op6LgPqKL62d1FzhO","2VkddU9b4DSf9uFJr3HJHr",58,0.707,0.614,3,-5.641,0.41,0.703,0.56,0.637,68.766
"sweden","Asme","rap","Pengar Bänga","3M1eBsR4rSTcDAzYopumeG","0wZjEtjXpkoO3PGjCsvF3Y",65,0.58,0.694,3,-6.575,0.0866,0.54,0.371,0.628,83.49
"sweden","Thomas Stenström","pop","Sista sommaren","2DWNa2o3BbsIHeBq7Iu6E7","28TGtp6irVUZhTv5ytdex1",65,0.572,0.743,10,-4.813,0.027,0.0713,0.134,0.772,96.979
"sweden","Maneskin","indie","SUPERMODEL","0lAWpj5szCSwM4rUMHYmrr","63WuQOXohQIxOxIFA2K7bR",84,0.636,0.876,7,-3.413,0.0555,0.00164,0.117,0.799,120.983
"sweden","Medina","dancehall","In i dimman","3HbP7OfT7PCV0BrR0ReUkC","095zAxJmG96ap3ol3zVRZs",67,0.629,0.909,6,-4.019,0.0459,0.0122,0.0723,0.733,123.035
"sweden","Benson Boone","pop","In The Stars","22wbnEMDvgVIAGdFeek6ET","1ei3hzQmrgealgRKFxIcWn",86,0.362,0.54,10,-6.031,0.0528,0.338,0.139,0.3,78.007
"sweden","Lost Frequencies","edm","Where Are You Now","7f5Zgnp2spUuuzKplmRkt7","3uUuGVFu1V7jTQL60S1r8z",90,0.671,0.636,6,-8.117,0.103,0.515,0.172,0.262,120.966
"sweden","Björn Holmgren","pop","Ut med allt","4bVT7xfHUEirpqkTXE3Z7F","7Ek3bY3DecGbIaRKo7aQVQ",67,0.606,0.591,9,-4.05,0.0305,0.106,0.0859,0.427,128.097
"sweden","Veronica Maggio","pop","Heaven med dig","2OIWxN9xUhgUHkeUCWCaNs","03UV6Xr4KkBwN4ej2C1irI",60,0.554,0.656,2,-5.797,0.0433,0.558,0.137,0.558,128.024
"sweden","Ed Sheeran","pop","Shivers","6eUKZXaKkcviH0Ku9w2n3V","50nfwKoDiSYg8zOCREWAm5",89,0.788,0.859,2,-2.724,0.0856,0.281,0.0424,0.822,141.02
"sweden","Jack Harlow","hip hop","First Class","2LIk90788K0zvyj2JJVwkJ","0wHFktze2PHC5jDt3B17DC",84,0.902,0.582,5,-5.902,0.109,0.111,0.111,0.332,107.005
"sweden","Lizzo","pop","About Damn Time","56oDRnqbIiwx4mymNEv7dS","1PckUlxKqWQs3RlWXVBLw3",93,0.836,0.743,10,-6.305,0.0656,0.0995,0.335,0.722,108.966
"sweden","Dani M","rap","Paradis","5ILMkt5lW4KAyTXMNYWaGF","4MsSHqcST3hs4bZiSYHAZt",64,0.445,0.608,3,-6.536,0.353,0.138,0.0836,0.22,62.229
"sweden","Glass Animals","pop","Heat Waves","4yvcSjfu4PC0CYQyLy4wSq","02MWAaffLxlfxAUY7c5dvx",89,0.761,0.525,11,-6.9,0.0944,0.44,0.0921,0.531,80.87
"sweden","Calvin Harris","pop","Potion (with Dua Lipa & Young Thug)","7CajNmpbOovFoOoasH2HaY","7fYRg3CEbk6rNCuzNzMT06",83,0.824,0.697,11,-4.869,0.0473,0.158,0.077,0.757,99.988
"sweden","Yasin","rap","flygplansläge","6rYEqmajzlhGVaayOJ2bpJ","2TcAeEJb8CKeRml6SSwmJf",61,0.933,0.5,10,-9.652,0.185,0.0295,0.0695,0.742,102.969
"sweden","Veronica Maggio","pop","Välkommen in","2OIWxN9xUhgUHkeUCWCaNs","5MEuFY2DxrozPEgGpR8Fji",64,0.625,0.676,0,-7.059,0.036,0.115,0.248,0.629,120.019
"sweden","Klara Hammarström","eurovision","Run To The Hills","52xiNtpaYcZ5jRQ2fqmPI6","6k4e5H3MbDzhEX3qJSWwpd",67,0.548,0.856,1,-4.551,0.0457,0.00591,0.0383,0.0668,134.002
"sweden","23","drill","More Life","2Dor6diK1zw9BEluKBOdoA","5ApubzVtuXojrL0L0J6BVe",63,0.741,0.553,10,-9.392,0.0772,0.0872,0.219,0.751,95.99
"sweden","Hov1","fotbollslatar","Alla vara minnen","68dW5BU6sdVNf099EylxEt","7kV2ZRMkpozWRusXJ8Lr2q",65,0.576,0.764,1,-3.901,0.156,0.606,0.135,0.617,90.376
"sweden","Joakim Berg","pop","Aniara","5Z3qZD6rDNxloqapoa1QUC","2etg8kht5wOz5BBWNCW7pv",57,0.543,0.731,2,-5.977,0.0345,0.174,0.196,0.393,173.987
"sweden","Kanye West","rap","True Love","5K4W6rqBFWDnAN6FQUkS6x","06JvOZ39sK8D8SqiqfaxDU",83,0.712,0.861,5,-5.487,0.25,0.0182,0.511,0.388,84.042
"sweden","Sarettii","hip hop","SOM DOM","4kUfJdASJDMPLuo1t1N2zi","7rwijx2xejRaPkEXUftI11",66,0.858,0.575,9,-8.996,0.138,0.405,0.0639,0.777,113.057
"sweden","Humlan Djojj","barnsagor","Djurens vaggvisa","73nQT8Arf05XV666SlvrVQ","5maA851Fle6XexgJgJzFjF",65,0.743,0.0349,0,-17.89,0.0504,0.972,0.108,0.451,99.969
"sweden","Veronica Maggio","pop","Lat mig ga","2OIWxN9xUhgUHkeUCWCaNs","0NXqhf7bDVLz8fGUVyzajw",60,0.582,0.689,0,-7.728,0.0627,0.47,0.131,0.417,175.865
"sweden","De Vet Du","fotbollslatar","SUPA","7iW0o1suit8xY24m9M5L0u","4gORd3Ws62ueWU2tQ2Fe16",55,0.712,0.655,6,-8.939,0.0573,0.0327,0.0832,0.52,161.926
"sweden","Hanna Ferm","pop","Välkommen Ater","2xQUbkvQFCU8DpdBFbMfLq","4q2nejfnJpmHqr2GAi09ph",58,0.775,0.675,0,-5.43,0.0734,0.133,0.151,0.907,139.968
"sweden","VC Barre","hip hop","Säg till dom","5QcMPl2wzC4KqivjfcyBIU","0oHeQDhx8WSamTsvx4cfyM",47,0.922,0.595,0,-7.823,0.307,0.251,0.0838,0.887,100.019
"sweden","Joakim Berg","pop","Barn av var tid","5Z3qZD6rDNxloqapoa1QUC","76xREBiIGi4YK4S3KGFpdG",57,0.598,0.866,11,-3.945,0.0302,0.0236,0.11,0.685,103.961
"iceland","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"iceland","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"iceland","Daniil","hip hop","EF <U+00DE>EIR VILJA BEEF","734Ea35ORu5chErtoqMMtU","6uU1QhxwtrnOdALd4K1nBs",49,0.786,0.593,9,-8.446,0.112,0.156,0.351,0.454,155.048
"iceland","Subwoolfer","other","Give That Wolf A Banana","633Va8wlM3hrqQ4xjqRfOf","50Cf2eYv8zT3v2HAkwhIiL",77,0.737,0.526,7,-10.101,0.0411,0.2,0.0884,0.554,124.075
"iceland","Harry Styles","pop","Late Night Talking","6KImCVD70vtIoJWnq6nGn3","1qEmFfgcLObUfQm0j1W2CK",93,0.714,0.728,10,-4.595,0.0468,0.298,0.106,0.901,114.996
"iceland","Hafdís Huld","icelandic folk","Dvel ég í draumahöll","1tNJibl39hvCIVSnGaiwx5","3ovhC4v5a73S0afcOHhnu2",35,0.729,0.15,11,-13.306,0.0361,0.9,0.102,0.397,120.043
"iceland","KALUSH","hip hop","Stefania (Kalush Orchestra)","46rVVJwHWNS7C7MaWXd842","2vHzOWRKYPLu8umRPIFuOq",80,0.832,0.817,2,-5.182,0.0422,0.145,0.115,0.324,104.985
"iceland","Lizzo","pop","About Damn Time","56oDRnqbIiwx4mymNEv7dS","1PckUlxKqWQs3RlWXVBLw3",93,0.836,0.743,10,-6.305,0.0656,0.0995,0.335,0.722,108.966
"iceland","Hafdís Huld","icelandic folk","Litlar stjörnur","1tNJibl39hvCIVSnGaiwx5","1l2AHO7bb47QGFKJmXhXMz",33,0.698,0.118,5,-12.113,0.0298,0.912,0.116,0.552,93.086
"iceland","Farruko","latin","Pepas","329e4yvIujISKGKz1BZZbO","2B4GHvToeLTOBB4QLzW3Ni",78,0.762,0.766,7,-3.955,0.0343,0.00776,0.128,0.442,130.001
"iceland","Glass Animals","pop","Heat Waves","4yvcSjfu4PC0CYQyLy4wSq","02MWAaffLxlfxAUY7c5dvx",89,0.761,0.525,11,-6.9,0.0944,0.44,0.0921,0.531,80.87
"iceland","FM95BLÖ","pop","Aldrei Toppa<U+00F0>","3gXJ7TV8KMtWQQvOv20mRh","7teFuwH2migyw406oQEEWW",43,0.729,0.884,11,-3.096,0.252,0.0245,0.68,0.419,144.979
"iceland","Hafdís Huld","icelandic folk","Óskasteinar","1tNJibl39hvCIVSnGaiwx5","5myQVDBhZvE7DIvsQICuKn",33,0.697,0.0953,9,-13.16,0.0314,0.911,0.109,0.64,79.866
"iceland","Hafdís Huld","icelandic folk","Sof<U+00F0>u unga ástin mín","1tNJibl39hvCIVSnGaiwx5","0Xh9sOCT7ZvmKg8KthRYnH",33,0.617,0.11,4,-10.594,0.0343,0.928,0.11,0.385,127.658
"iceland","Jack Harlow","hip hop","First Class","2LIk90788K0zvyj2JJVwkJ","0wHFktze2PHC5jDt3B17DC",84,0.902,0.582,5,-5.902,0.109,0.111,0.111,0.332,107.005
"iceland","Harry Styles","pop","Music For a Sushi Restaurant","6KImCVD70vtIoJWnq6nGn3","5LYMamLv12UPbemOaTPyeV",90,0.72,0.715,11,-4.652,0.04,0.258,0.107,0.357,107.041
"iceland","Hafdís Huld","icelandic folk","Sofa urtubörn","1tNJibl39hvCIVSnGaiwx5","1MWg9aH6OhteqF1RXR3J5w",32,0.715,0.091,9,-13.713,0.0375,0.921,0.101,0.542,119.95
"iceland","ISSI","hip hop","Vakta Sva<U+00F0>i<U+00F0>","2Irligkck4dss52iaG1cXL","5Auwr1gG48JrSOVUac4F5T",40,0.824,0.811,7,-6.428,0.0963,0.0144,0.106,0.813,142.067
"iceland","Hafdís Huld","icelandic folk","Ljós","1tNJibl39hvCIVSnGaiwx5","0RT86wBrufYQZSdN852Wjn",32,0.742,0.0915,2,-13.086,0.0438,0.89,0.0926,0.813,146.165
"iceland","Kanye West","rap","True Love","5K4W6rqBFWDnAN6FQUkS6x","06JvOZ39sK8D8SqiqfaxDU",83,0.712,0.861,5,-5.487,0.25,0.0182,0.511,0.388,84.042
"iceland","Cornelia Jakobs","pop","Hold Me Closer","7cYZ8F0N2jby95FsxU9hh4","697bFWgzBRm6bmnYWd8GyD",77,0.489,0.616,6,-7.599,0.0382,0.107,0.145,0.168,96.819
"iceland","Camila Cabello","pop","Bam Bam (feat. Ed Sheeran)","4nDoRrQiYLoBzwC5BhVJzF","2DB4DdfCFMw1iaR6JaR03a",83,0.756,0.697,8,-6.377,0.0401,0.182,0.333,0.956,94.996
"iceland","Hafdís Huld","icelandic folk","Bíum bíum bambaló","1tNJibl39hvCIVSnGaiwx5","5pn6OskYybJrrqcdlNpBvk",32,0.777,0.1,2,-14.009,0.0377,0.926,0.0947,0.641,99.979
"iceland","Harry Styles","pop","Matilda","6KImCVD70vtIoJWnq6nGn3","6uvh0In7u1Xn4HgxOfAn8O",90,0.507,0.294,2,-10,0.04,0.896,0.0966,0.386,114.199
"iceland","Hafdís Huld","icelandic folk","Avintýralönd","1tNJibl39hvCIVSnGaiwx5","1ZzSy8HeLFZAeuQi577bhB",31,0.627,0.123,0,-14.632,0.0298,0.918,0.0997,0.351,73.551
"iceland","Fri<U+00F0>rik Dór","pop","Bleikur og blár","0hHSuSCpKFLU5twpJNTO3t","3oqh1aMQniNyTPWZl6TC1a",43,0.731,0.719,7,-6.917,0.029,0.039,0.0947,0.388,124.962
"iceland","Hafdís Huld","icelandic folk","Sólskin","1tNJibl39hvCIVSnGaiwx5","3LP5YM7IMwmffWXPE1VBf1",31,0.747,0.149,0,-11.752,0.0324,0.92,0.105,0.606,85.049
"iceland","Hafdís Huld","icelandic folk","Gó<U+00F0>a nótt","1tNJibl39hvCIVSnGaiwx5","7nzeIh8kUdieUBLPXch9wi",31,0.797,0.175,9,-11.86,0.0325,0.954,0.115,0.635,99.902
"iceland","Elton John","other","Cold Heart - PNAU Remix","3PhoLpVuITZKcymswpck5b","6JIC3hbC28JZKZ8AlAqX8h",84,0.795,0.8,1,-6.32,0.0309,0.0354,0.0915,0.934,116.032
"iceland","Harry Styles","pop","Little Freak","6KImCVD70vtIoJWnq6nGn3","3i058E8uxTsYqJ5NWZzqSj",89,0.559,0.535,3,-7.723,0.039,0.719,0.0954,0.402,141.96
"iceland","Harry Styles","pop","Daylight","6KImCVD70vtIoJWnq6nGn3","51Zw1cKDgkad0CXv23HCMU",89,0.686,0.445,0,-7.189,0.0398,0.484,0.175,0.626,145.5
"iceland","Sam Ryder","other","SPACE MAN","1rvnJJghrxl1xakJZct08m","3nhGk6VnrDHy67pXvMhdPa",79,0.467,0.828,11,-2.22,0.0489,0.181,0.102,0.334,79.978
"iceland","Hafdís Huld","icelandic folk","Sof<U+00F0>u","1tNJibl39hvCIVSnGaiwx5","51J0zLsmKb265vmylOJGMr",30,0.684,0.117,2,-12.232,0.0349,0.935,0.0762,0.671,125.928
"iceland","Hafdís Huld","icelandic folk","Bí bí og blaka","1tNJibl39hvCIVSnGaiwx5","2q2cdTPrbgWSxLFFXjjaoO",30,0.602,0.0242,0,-16.589,0.0426,0.952,0.105,0.29,96.834
"iceland","Hafdís Huld","icelandic folk","Nóttin la<U+00F0>ist inn","1tNJibl39hvCIVSnGaiwx5","5TBNZCGMR1NJtJrrg606m0",30,0.716,0.124,0,-12.602,0.0394,0.926,0.103,0.496,120.015
"iceland","Hafdís Huld","icelandic folk","Frost er úti fuglinn minn","1tNJibl39hvCIVSnGaiwx5","1sgn8wmK2kuJrF9ppsnH2F",30,0.504,0.118,9,-13.917,0.0392,0.937,0.0619,0.6,113.507
"iceland","Harry Styles","pop","Love Of My Life","6KImCVD70vtIoJWnq6nGn3","1mw0RgNXIpYRyyCdBQbLgA",88,0.555,0.536,7,-8.233,0.0452,0.669,0.0623,0.203,118.057
"iceland","Hafdís Huld","icelandic folk","<U+00DE>ú ert","1tNJibl39hvCIVSnGaiwx5","6xsUlQIjfduRdQt88yekZ5",30,0.581,0.19,7,-13.84,0.031,0.828,0.151,0.298,78.347
"iceland","Harry Styles","pop","Grapejuice","6KImCVD70vtIoJWnq6nGn3","4j6kId9QIqhoXvqHKgSKa0",89,0.645,0.721,5,-4.394,0.0336,0.357,0.204,0.88,182.928
"iceland","Lost Frequencies","edm","Where Are You Now","7f5Zgnp2spUuuzKplmRkt7","3uUuGVFu1V7jTQL60S1r8z",90,0.671,0.636,6,-8.117,0.103,0.515,0.172,0.262,120.966
"iceland","Kendrick Lamar","hip hop","N95","2YZyLoL8N0Wb9xBt1NhZWg","2FeBslNBMdR9V58uv6hd2t",90,0.79,0.67,1,-5.527,0.105,0.377,0.119,0.408,139.956
"iceland","The Kid LAROI","hip hop","STAY (with Justin Bieber)","2tIP7SsRs7vjIcLrU85W8J","5PjdY0CKGZdEuoNab3yDmX",87,0.591,0.764,1,-5.484,0.0483,0.0383,0.103,0.478,169.928
"iceland","Harry Styles","pop","Cinema","6KImCVD70vtIoJWnq6nGn3","35TyJIMR3xRouUuo2sjS6v",88,0.829,0.644,9,-7.696,0.0427,0.354,0.0944,0.896,105.993
"iceland","Harry Styles","pop","Satellite","6KImCVD70vtIoJWnq6nGn3","0rzaRSujxA0bKyjJl6vHYq",88,0.576,0.457,0,-6.473,0.0304,0.143,0.0917,0.301,138.984
"iceland","Calvin Harris","pop","Potion (with Dua Lipa & Young Thug)","7CajNmpbOovFoOoasH2HaY","7fYRg3CEbk6rNCuzNzMT06",83,0.824,0.697,11,-4.869,0.0473,0.158,0.077,0.757,99.988
"iceland","Ed Sheeran","pop","Shivers","6eUKZXaKkcviH0Ku9w2n3V","50nfwKoDiSYg8zOCREWAm5",89,0.788,0.859,2,-2.724,0.0856,0.281,0.0424,0.822,141.02
"iceland","Imagine Dragons","other","Enemy (with JID) - from the series Arcane League of Legends","53XhwfbYqKCa1cC15pYq2q","1HhNoOuqm1a5MXYEgAFl8o",83,0.728,0.783,11,-4.424,0.266,0.237,0.434,0.555,77.011
"iceland","Tiësto","big room","The Motto","2o5jDhtHVPhrJdv3cEQ99Z","18asYwWugKjjsihZ0YvRxO",90,0.754,0.763,7,-4.627,0.0435,0.0301,0.0901,0.464,117.953
"iceland","Harry Styles","pop","Daydreaming","6KImCVD70vtIoJWnq6nGn3","69w5X6uTrOaWM32IetSzvO",88,0.707,0.811,4,-5.298,0.0304,0.311,0.131,0.899,113.971
"iceland","Sleepy Hallow","drill","Die Young (feat. 347aidan)","6EPlBSH2RSiettczlz7ihV","6EbVuwU7EnKeF2hdpViXCH",80,0.808,0.582,11,-6.26,0.338,0.827,0.111,0.675,77.471
"belgium","Kate Bush","pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"belgium","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"belgium","James Hype","pop","Ferrari","43BxCL6t4c73BQnIJtry5v","4zN21mbAuaD0WqtmaTZZeP",81,0.847,0.69,1,-7.877,0.0493,0.0127,0.0526,0.692,125.004
"belgium","Alonzo","francoton","TOUT VA BIEN (feat. Ninho & Naps)","2z2TRvloJt4EfUNQp9rHAi","6OZwia8loN0aPS0vTvsBjR",78,0.66,0.72,3,-5.874,0.0753,0.301,0.226,0.628,99.937
"belgium","Camila Cabello","pop","Bam Bam (feat. Ed Sheeran)","4nDoRrQiYLoBzwC5BhVJzF","2DB4DdfCFMw1iaR6JaR03a",83,0.756,0.697,8,-6.377,0.0401,0.182,0.333,0.956,94.996
"belgium","Lizzo","pop","About Damn Time","56oDRnqbIiwx4mymNEv7dS","1PckUlxKqWQs3RlWXVBLw3",93,0.836,0.743,10,-6.305,0.0656,0.0995,0.335,0.722,108.966
"belgium","Soolking","francoton","Suavemente","0GgY7hjMoGDsX8ZDe2mwds","6Qe7YCkIOc1iaw9HKqO3qV",58,0.862,0.696,0,-4.519,0.0538,0.326,0.0418,0.519,140.018
"belgium","Glass Animals","pop","Heat Waves","4yvcSjfu4PC0CYQyLy4wSq","02MWAaffLxlfxAUY7c5dvx",89,0.761,0.525,11,-6.9,0.0944,0.44,0.0921,0.531,80.87
"belgium","Lost Frequencies","edm","Where Are You Now","7f5Zgnp2spUuuzKplmRkt7","3uUuGVFu1V7jTQL60S1r8z",90,0.671,0.636,6,-8.117,0.103,0.515,0.172,0.262,120.966
"belgium","S10","pop","De Diepte","1zT9SWCzN45r7oVhy0VYLK","7uQ7e7nzbtyX87eIYHpj6Z",78,0.502,0.397,2,-8.819,0.0282,0.378,0.143,0.159,90.043
"belgium","Willy William","francoton","Trompeta","4RSyJzf7ef6Iu2rnLdabNq","181AxLRTyYh9WUxEjmJt1Y",59,0.64,0.863,7,-3.864,0.0321,0.0152,0.301,0.36,128.042
"belgium","Tom Odell","pop","Another Love","2txHhyCwHjUEpJjWrEyqyX","7jtQIBanIiJOMS6RyCx6jZ",54,0.442,0.538,4,-8.55,0.0451,0.717,0.09,0.139,122.758
"belgium","Jack Harlow","hip hop","First Class","2LIk90788K0zvyj2JJVwkJ","0wHFktze2PHC5jDt3B17DC",84,0.902,0.582,5,-5.902,0.109,0.111,0.111,0.332,107.005
"belgium","Elley Duhé","alt z","MIDDLE OF THE NIGHT","67MNhiAICFY6Pwc2YxCO0K","58HvfVOeJY7lUuCqF0m3ly",92,0.41,0.611,4,-8.271,0.0467,0.0228,0.116,0.0899,185.727
"belgium","Jérémie Makiese","other","Miss You","6VCBinAerlvZxvXSHAFVuq","4VgSGm7CroAlCCt9GKQ75Z",70,0.625,0.527,6,-6.269,0.0529,0.239,0.13,0.28,144.023
